# maturity time: 1.000000
# model size: 2
# number of dates: 365
# spot: 100.000000 100.000000
# dividend rate: 0.000000 0.000000
# correlation: 0.000000
# volatility: 0.200000 0.200000
123.116205 126.066532
122.118275 125.206695
122.113305 125.768700
121.463572 127.160833
120.565583 127.371275
121.311814 128.144630
122.207253 125.777629
122.035789 124.530651
122.113313 123.550513
124.893725 122.923656
126.394926 122.499606
125.772959 120.134741
124.206706 120.206036
122.337902 118.918214
123.767404 119.486201
124.636630 120.018019
123.569831 121.194076
124.802248 119.813773
123.576113 118.226857
124.201405 119.310502
124.157994 118.626479
122.773092 118.904441
120.745812 117.421424
122.273101 119.189358
121.789504 118.184157
123.855689 118.468997
123.634798 117.353140
125.414134 117.765407
125.593831 116.937351
126.975267 116.363693
124.538434 116.076413
124.767970 117.333675
126.536641 118.175704
125.686231 120.304902
125.772146 120.794776
125.402086 121.212486
123.846248 122.733598
124.182827 121.630986
126.590294 121.437966
126.600971 121.969322
125.406812 122.666349
124.033467 123.360658
125.368128 122.516565
127.290380 122.395428
128.029653 121.354197
128.915184 122.312495
129.460696 120.760557
129.687181 120.227752
129.569411 121.135463
129.196423 122.552307
130.621746 124.267448
130.313254 125.061890
130.079620 125.676773
130.263493 123.080123
132.077777 122.311522
133.511467 126.137348
134.973798 125.960762
134.904084 126.071978
134.485136 128.057461
136.040012 128.215114
136.572682 127.590427
138.261579 126.745543
136.165824 127.636355
136.839612 127.263484
136.616544 129.946234
134.978641 129.494116
136.519130 129.372758
135.575962 129.025283
137.670650 129.340005
138.651557 129.975386
136.672981 129.206152
139.931555 127.346597
140.205899 127.691907
142.666060 125.793600
144.040798 124.698338
145.425875 124.466803
145.601462 125.642228
147.668879 125.739652
148.021330 126.456235
149.647866 126.756246
151.523106 127.625477
150.506129 127.955090
150.060285 128.314460
149.265788 127.268523
148.137850 128.601098
149.437607 128.227192
149.690777 129.477936
150.137815 129.314866
150.106991 129.331720
151.267885 128.604655
148.662245 129.647336
145.323589 129.669193
144.430958 131.723595
142.864661 131.442741
144.254556 131.370502
144.485431 133.473678
145.353096 132.544796
144.811889 131.913787
146.058762 133.890068
148.914798 131.797751
147.096711 133.052200
146.225240 131.769481
147.497228 130.042986
146.363937 129.417920
146.606131 124.963624
147.550303 125.790098
147.749603 123.422512
147.249015 122.776445
144.980513 124.156233
145.016801 127.260688
146.108653 125.515303
145.781017 124.598609
145.085963 124.453827
142.443232 126.026821
141.604053 127.577433
142.356926 126.957137
