# maturity time: 1.000000
# model size: 5
# number of dates: 365
# spot: 100.000000 100.000000 100.000000 100.000000 100.000000
# dividend rate: 0.000000 0.000000 0.000000 0.000000 0.000000
# correlation: 0.000000
# volatility: 0.200000 0.200000 0.200000 0.200000 0.200000
106.719666 124.372458 116.382577 103.613059 105.401782
107.542128 127.388006 115.364830 104.851303 104.969378
109.492753 125.881535 114.807217 105.251668 105.575396
106.816707 124.691062 116.551931 105.321009 105.774428
109.153268 126.931311 116.348825 105.815367 104.773207
109.159436 125.355105 119.069015 105.524515 105.379694
109.180677 126.658314 118.069526 104.400641 106.641899
108.432667 127.985474 118.844013 104.721554 105.254684
107.388512 129.967424 120.277347 106.233443 104.664444
109.622327 129.437556 121.567620 105.377672 103.496411
110.760465 130.133113 120.177855 106.874083 104.138075
110.549923 131.713382 119.447518 107.091476 105.489605
113.115763 132.107100 115.658397 107.004741 104.654206
113.538087 133.541056 115.796654 106.228041 103.939662
112.878692 133.650899 116.262989 106.373883 103.245454
114.424395 133.004989 116.023335 106.305056 102.232466
112.910935 130.806912 113.660360 107.193441 101.738937
110.417116 128.957097 115.377204 107.110684 101.271416
111.297146 129.808737 113.576720 108.405353 99.793845
111.198098 130.075415 110.174764 109.510971 99.781362
111.437522 130.450859 112.222683 110.751438 99.536302
110.518088 130.466036 111.421301 112.036298 100.227760
109.946394 130.591195 112.817949 111.095261 99.764292
112.832308 129.766010 111.372553 109.359764 100.564994
111.622481 131.669001 111.432860 111.183870 101.531544
112.233544 131.589644 111.196161 112.145681 101.951027
111.052562 132.096665 109.584107 112.231783 101.072573
111.622433 133.409528 109.785196 111.031953 101.460068
109.807017 135.971371 109.853973 111.245043 100.912597
109.531078 133.787886 111.880311 109.779153 101.760770
108.756267 132.413147 110.570591 110.324618 102.116258
107.863924 131.765452 109.981140 112.610412 103.009154
107.621009 131.533682 113.195046 111.266600 103.843146
107.970036 130.700123 112.010255 113.550546 104.668857
108.538496 130.688560 112.786230 114.088848 105.757022
109.785399 131.510382 111.864346 115.173432 105.472157
109.827127 131.088374 112.816299 115.280969 103.873367
111.607683 132.699965 113.981049 114.845329 102.886318
110.355836 135.939544 113.610614 116.965119 105.180930
111.855134 135.128796 113.928993 116.937473 103.491018
112.970859 135.247157 114.482107 116.315236 103.045417
114.463423 133.556949 115.711972 118.164473 102.815480
115.989545 131.574861 116.823701 116.026532 102.457774
115.389778 132.196927 117.381106 114.820308 103.346306
116.446565 132.124662 117.155573 113.182683 104.839281
117.788059 132.349208 116.368718 114.663236 105.544143
115.220876 132.138813 115.289170 112.641604 105.115121
113.812109 133.922226 112.894720 111.865814 104.889628
112.875686 133.647483 112.285767 112.077219 104.854907
113.053369 132.294102 112.670959 110.085251 105.363185
113.032591 133.379995 111.308864 110.510088 102.842918
112.115435 134.621966 110.659946 111.607086 102.638169
110.786862 134.070154 111.143405 114.197866 100.985398
109.706257 135.211993 111.289954 114.773250 101.542245
108.436432 135.183138 111.351905 115.328816 101.829759
106.623232 137.544548 114.053391 117.147688 97.808700
105.479531 139.706765 114.456681 117.057979 98.231803
106.464593 137.996230 115.494502 117.871992 97.656860
106.719292 136.126052 116.165236 118.127142 98.637513
108.464045 134.423210 114.797942 117.920718 99.485723
109.521809 134.668185 115.276265 116.484607 98.108336
108.257035 134.474186 116.075318 117.851895 98.209453
108.245803 130.849565 115.439959 115.086538 97.358542
108.513785 129.831855 113.210418 113.775855 98.315292
106.900893 125.548088 113.759937 113.145312 98.667579
107.109728 128.237627 112.453179 111.994173 97.685529
107.151459 125.268973 111.564113 111.790231 98.037624
105.718885 124.836922 112.242294 113.277370 96.170524
104.899582 125.096192 111.052497 112.551478 96.859509
105.536007 124.783974 111.355126 112.228412 98.559769
106.553972 125.373497 110.708223 112.802554 100.004110
106.226572 126.195265 111.092098 114.051013 98.075082
105.705142 125.061245 110.866352 112.914808 97.433805
104.027938 123.793428 111.641046 111.395313 96.901990
102.679347 125.596639 113.565389 110.629111 97.042857
101.571980 125.663703 113.614345 111.625099 96.641271
101.356192 128.847728 115.047891 110.805257 96.722760
101.590053 129.337518 113.708583 113.924916 97.570328
103.039841 131.674633 116.955403 115.219666 97.358031
104.410157 132.217840 119.221530 115.050275 98.708648
106.034291 133.188091 120.207232 112.879629 98.319407
106.592728 132.056640 120.251355 111.801087 97.256465
105.686151 132.362270 121.601767 111.922277 98.560357
105.355042 130.988165 120.981386 115.033260 100.205268
105.922162 132.318947 119.933819 115.318087 100.920915
105.557233 132.723563 121.907957 114.090368 101.082648
104.816118 135.961676 123.691994 115.320531 101.507728
103.670468 135.856286 123.033304 113.580862 100.961696
103.755806 135.893449 122.802989 112.474940 100.933860
103.374916 132.962526 123.110942 112.939505 100.480544
100.782413 132.393951 123.350902 113.608517 101.090164
100.177725 131.634476 124.505922 113.113120 104.312230
102.000726 131.175692 124.180309 112.841125 104.531030
101.835890 130.672889 126.696296 112.591345 103.468526
103.133747 130.231455 126.008434 111.699541 104.893975
103.454598 129.662568 126.056256 111.590125 105.051051
103.870915 130.694467 125.664604 113.887655 106.122945
105.308753 130.693888 125.204134 115.056898 103.649288
105.800991 129.893501 123.859548 115.248333 103.455666
107.102425 130.752830 122.336648 115.419927 103.786224
108.104345 130.969978 123.590174 115.509494 104.477024
108.396253 130.839073 124.949703 116.058101 104.460416
107.053200 133.051568 125.834493 117.237048 105.740448
107.153178 135.682817 125.413928 115.079126 105.633148
108.281602 137.204748 122.957465 114.398858 105.417060
109.741133 137.600427 123.895056 112.442911 106.630881
110.589943 140.570491 122.033538 113.323319 106.376045
113.799052 141.151952 121.037021 115.158271 105.653652
115.526192 139.460211 120.926729 113.811003 104.404914
116.612001 138.862775 121.250134 114.110159 104.778074
115.068423 137.104142 121.142751 114.928203 105.063178
111.904465 134.184570 121.349564 113.485763 103.725787
111.161749 134.350149 121.698310 113.487105 101.558087
110.999914 134.985829 120.843586 112.019010 101.203196
110.014376 136.736232 120.735786 112.905235 100.855261
111.067038 136.193536 119.330706 114.272489 102.266075
110.627095 137.577063 119.758327 114.113772 101.503798
108.210852 138.015277 120.846131 115.088349 100.662314
107.625845 135.534569 121.126077 114.589151 100.322144
107.842032 136.901822 121.535305 115.864850 101.431629
107.175847 137.600509 122.661735 114.175971 101.718151
107.032274 139.271172 121.588797 113.912978 100.893288
107.470966 138.047052 121.460303 116.201071 101.761910
108.875858 138.282262 121.407627 116.871436 102.213382
107.901996 137.537559 123.133348 115.885690 102.192707
106.438535 139.442600 123.524500 116.429499 104.331330
106.812490 138.256194 124.262739 115.434853 104.009893
107.821006 138.209802 122.590776 118.292295 102.552266
105.360439 142.047340 123.010267 115.971843 103.314540
106.988228 139.522744 124.344810 115.092435 102.558691
108.109439 138.599393 125.420862 113.784452 103.478580
108.387748 136.657294 125.772158 115.607958 104.015646
108.010809 138.247229 128.004787 115.011166 104.427622
108.940598 138.968272 127.579500 114.019422 103.539056
108.761392 139.249117 128.153439 113.411400 104.912394
110.270962 138.924686 130.111936 114.761482 103.205697
111.836068 139.817973 129.545497 116.759334 104.295323
112.880891 139.681339 131.524079 117.313369 104.514901
115.158712 140.541841 132.789521 117.012782 100.697427
115.539330 142.351329 134.062438 118.646190 99.710512
114.560138 141.025013 134.372619 118.380785 101.505509
114.750068 138.663870 133.309747 118.849560 101.868918
113.968970 138.841149 133.705767 120.057647 101.698129
114.704245 139.722589 132.166074 118.027744 100.763686
115.255841 138.588369 131.216472 115.214269 102.034375
116.746225 135.956224 131.545666 115.502629 100.698248
115.951208 134.435898 134.274557 114.975329 100.537737
115.929521 134.733714 136.312791 115.486423 100.639171
116.064864 133.926487 135.759718 116.415154 99.562786
115.638316 133.753682 135.838545 115.686426 101.586518
116.833834 137.303514 135.722359 115.953061 102.941283
117.241801 138.938272 136.344723 115.475286 103.179170
116.583986 138.840323 136.307316 116.962368 104.783836
115.099572 139.973335 137.620903 115.634485 104.011661
114.890284 140.473298 136.494758 115.743819 104.098359
112.966455 141.368414 137.210772 115.492822 106.202947
110.146661 141.850238 137.723382 115.299704 106.013033
110.952848 143.177898 138.084937 114.856630 106.300141
109.909901 141.563987 138.258852 111.918390 107.243144
110.900550 144.170870 136.316118 110.419122 106.996157
110.666323 148.269315 135.842863 111.094320 107.306935
109.653694 146.851160 136.770575 110.257683 107.095975
108.312629 147.349473 134.634399 108.847437 108.816529
106.892350 147.023568 134.703839 106.057098 107.048127
107.170281 144.482222 135.260266 105.096551 107.583052
106.263207 146.733106 134.832518 106.666718 108.034074
107.005813 145.093631 134.076970 104.598762 108.046125
104.455917 144.508284 134.193168 104.181268 106.491242
102.870898 145.373947 132.706250 106.909962 105.338014
101.777244 143.411392 136.959577 106.615941 104.555209
101.424139 144.051543 137.876932 108.179977 104.587492
100.274272 144.116167 138.874954 110.171137 105.130997
102.457850 145.314422 137.710856 109.920545 106.289693
103.734282 147.628803 139.545018 109.117570 106.722802
103.711344 147.580316 139.165150 108.424554 107.198365
104.256198 149.601625 139.850009 106.293011 107.775411
102.151365 147.158115 140.503336 104.995888 106.983681
100.638420 147.133145 140.875678 106.056698 106.256027
101.233289 148.419846 141.342367 105.998299 106.635824
100.163343 147.325816 141.856326 105.889336 107.062584
100.097789 148.324309 143.993742 105.773986 104.909389
101.034007 150.132415 147.292891 105.726251 104.491596
101.281099 147.691749 144.011628 103.880423 103.080748
102.330934 145.549011 145.567731 103.599332 102.019475
102.969066 144.788945 147.786480 102.407538 101.807813
100.264453 145.495939 147.547354 102.935632 101.768671
100.058114 146.800306 149.027797 103.273151 101.407390
100.156928 148.215559 149.094233 102.601470 102.913004
100.034001 148.464750 149.236775 104.059798 102.556566
100.174139 149.302673 147.787752 103.550510 103.405036
101.124328 150.504842 150.322590 104.762653 105.695576
99.612146 149.391166 150.329156 104.674346 104.816440
99.296716 149.986014 149.569317 104.669755 107.131690
99.933072 146.598216 149.383069 103.179803 108.598081
98.919516 147.050088 151.421732 102.426457 110.013701
97.291767 147.401437 150.077359 102.016843 108.768714
96.221757 150.574565 152.466571 101.164577 108.288043
95.927019 150.362857 152.964876 99.652617 108.826697
95.986341 150.495484 153.800478 101.294888 108.570707
97.730150 151.439533 154.361818 100.306254 108.512703
97.615928 149.267922 154.080230 100.946900 108.574400
